file_parh,nomorlized_r_0,theta_0,nomorlized_r_1,theta_1,nomorlized_r_2,theta_2,nomorlized_r_3,theta_3,nomorlized_r_4,theta_4,nomorlized_r_5,theta_5,nomorlized_r_6,theta_6,nomorlized_r_7,theta_7,nomorlized_r_8,theta_8,nomorlized_r_9,theta_9,nomorlized_r_10,theta_10,nomorlized_r_11,theta_11,nomorlized_r_12,theta_12,nomorlized_r_13,theta_13,nomorlized_r_14,theta_14,nomorlized_r_15,theta_15,nomorlized_r_16,theta_16,nomorlized_r_17,theta_17,nomorlized_r_18,theta_18,nomorlized_r_19,theta_19,nomorlized_r_20,theta_20,nomorlized_r_21,theta_21,nomorlized_r_22,theta_22,nomorlized_r_23,theta_23,nomorlized_r_24,theta_24,nomorlized_r_25,theta_25,nomorlized_r_26,theta_26,nomorlized_r_27,theta_27,nomorlized_r_28,theta_28,nomorlized_r_29,theta_29,nomorlized_r_30,theta_30,nomorlized_r_31,theta_31,nomorlized_r_32,theta_32,nomorlized_r_33,theta_33,nomorlized_r_34,theta_34,nomorlized_r_35,theta_35,nomorlized_r_36,theta_36,nomorlized_r_37,theta_37,nomorlized_r_38,theta_38,nomorlized_r_39,theta_39,nomorlized_r_40,theta_40,nomorlized_r_41,theta_41,nomorlized_r_42,theta_42,nomorlized_r_43,theta_43,nomorlized_r_44,theta_44,nomorlized_r_45,theta_45,nomorlized_r_46,theta_46,nomorlized_r_47,theta_47,nomorlized_r_48,theta_48,nomorlized_r_49,theta_49,nomorlized_r_50,theta_50,nomorlized_r_51,theta_51,nomorlized_r_52,theta_52,nomorlized_r_53,theta_53,nomorlized_r_54,theta_54,nomorlized_r_55,theta_55,nomorlized_r_56,theta_56,nomorlized_r_57,theta_57,nomorlized_r_58,theta_58,nomorlized_r_59,theta_59,nomorlized_r_60,theta_60,nomorlized_r_61,theta_61,nomorlized_r_62,theta_62,nomorlized_r_63,theta_63,nomorlized_r_64,theta_64,nomorlized_r_65,theta_65,nomorlized_r_66,theta_66,nomorlized_r_67,theta_67
/Users/longlong/Desktop/face_clustering/contributed/Project_FaceClustering/data/fifteenPeople_per_one_image/TP_001_TUHyoengfueng_1.png,0.5475432192684108,-2.9029833310815922,0.5176508181023802,3.141592653589793,0.5109166987373698,2.9000269464944672,0.5210348433364509,2.6532587025333876,0.5451306018748008,2.4215219598156965,0.5608344715294358,2.2014776251152806,0.5730517405282388,1.983925159073298,0.5865581383847346,1.7681918866447774,0.5899411840522405,1.5342272708813551,0.5877026431576832,1.3109819569490586,0.5659266071104836,1.0957855705297999,0.5367214223855765,0.8897793163477786,0.5076179718802205,0.6548320685978205,0.4796057859473697,0.41670226073939853,0.4668810089986856,0.1702119252854744,0.4693103967810934,-0.09204684886340674,0.49571721028123134,-0.34009711950976246,0.49665478701311383,-2.7557099841917196,0.4765784874375969,-2.549405974040151,0.4068319685010486,-2.381189283811265,0.32512552347785256,-2.1833338834052,0.252456145184453,-1.9195673303788037,0.24957319092492755,-1.3677511095414314,0.31511428451005635,-1.0969449903001363,0.3885043036070824,-0.8902751021276822,0.43909533606358936,-0.6926418432093046,0.45675150503462,-0.49180917598869855,0.1588233379661979,-1.6614562139956417,0.07941166898309895,-1.6614562139956417,0.0,0.0,0.07941166898309895,1.4801364395941514,0.1942521518035412,2.251317551462111,0.16156604626241625,1.9347752833045406,0.16551689974785047,1.5273454314033659,0.16722570703375458,1.1263771168937977,0.18816970065666433,0.8124186125847132,0.3644777068071976,-2.7574232891971935,0.3248073966663696,-2.6581456520225943,0.2751840262807167,-2.560836300022123,0.20998047986152932,-2.4775464907631086,0.2577246580746917,-2.61552623459303,0.3058747981158346,-2.730528106199929,0.18816970065666433,-0.8124186125847132,0.244234669451366,-0.7437555842988599,0.28919692238916234,-0.6086893073274117,0.33118991070432924,-0.47335604183491503,0.2800252532511833,-0.5095922648089258,0.23152281086491427,-0.6310793874713293,0.3610579810898433,2.1864162162240066,0.29643458336437617,1.9693187724613168,0.2623955833442815,1.7359450042095235,0.26611214269634015,1.5437758776076318,0.26513915171382935,1.3521273809209546,0.29929791376955617,1.1501329776618616,0.35375436145396116,0.9151007005533605,0.34845437100366533,1.1902899496825317,0.3427710431291665,1.402199387185467,0.34539998193983157,1.5291537476963082,0.34778619326324983,1.695151321341658,0.3501561436345922,1.9055331641117113,0.34525029613347813,2.118358562734894,0.29080110868667286,1.719686274404394,0.2951238860818433,1.522054475484965,0.2932790691923673,1.373400766945016,0.3429971702850177,0.9944211062037129,0.2932790691923673,1.373400766945016,0.29486104747893765,1.546410917622178,0.29080110868667286,1.719686274404394
